node,positions
NORMAN SCHUERHOFF,"(989.1, 1190.4)"
NORMAN STRONG,"(1108.5, 1087.2)"
NORVALD INSTEFJORD,"(1110.9, 1230.6)"
NOUR MEDDAHI,"(1087.2, 1145.2)"
NOURIEL ROUBINI,"(794.85, 918.63)"
NUSRET CAKICI,"(1070.7, 982.09)"
O COUSSERAN,"(823.63, 741.18)"
ODED GALOR,"(1136.0, 1382.3)"
ODED SARIG,"(1052.2, 1105.6)"
OGUZHAN OZBAS,"(1014.3, 973.52)"
OHAD KADAN,"(969.59, 1120.0)"
OISTEIN ROISLAND,"(787.39, 800.33)"
OIVIND ANTI NILSEN,"(738.36, 879.73)"
OLAF KORN,"(1240.0, 1234.0)"
OLAN T HENRY,"(1178.3, 1364.4)"
OLAV SORENSON,"(1214.4, 1057.5)"
OLDRICH ALFONS VASICEK,"(2040.7, 1954.0)"
OLE-KRISTIAN HOPE,"(781.13, 951.39)"
OLEG BONDARENKO,"(905.68, 1182.8)"
OLEH HAVRYLYSHYN,"(983.57, 792.35)"
OLIVER D HART,"(1068.7, 937.11)"
OLIVER HANSCH,"(1089.8, 1141.4)"
OLIVER RUI,"(1602.3, 633.36)"
OLIVIER DE BANDT,"(817.25, 859.47)"
OLIVIER J BLANCHARD,"(1063.3, 989.05)"
OLIVIER JEANNE,"(884.6, 820.18)"
OLIVIER LEDOIT,"(1036.5, 1152.3)"
OLIVIER RENAULT,"(1254.9, 1137.1)"
OLIVIER SCAILLET,"(1326.7, 1209.1)"
OLIVIER VIGNERON,"(1257.1, 1078.5)"
OLUBUNMI FALEYE,"(1077.8, 1040.6)"
OLYMPIA BOVER,"(824.02, 808.74)"
OMAR TOULAN,"(1200.2, 1111.9)"
OMER ALPER,"(750.66, 780.51)"
OMESH KINI,"(1124.9, 1005.5)"
OMRANE GUEDHAMI,"(1040.8, 880.96)"
ONUR ARUGASLAN,"(815.64, 1006.2)"
ORAZIO ATTANASIO,"(877.69, 1109.5)"
OREN SUSSMAN,"(922.99, 951.02)"
ORIE E BARRON,"(791.73, 1169.5)"
ORLEY ASHENFELTER,"(791.8, 1069.2)"
ORLY SADE,"(903.42, 1122.6)"
OSCAR COUWENBERG,"(1128.8, 1241.7)"
OSCAR JORDA,"(1021.3, 835.91)"
OTTO RANDL,"(776.12, 915.69)"
OUMAR SY,"(1126.5, 870.98)"
OVED YOSHA,"(799.68, 944.1)"
OWEN A LAMONT,"(984.95, 1049.8)"
OYA ALTINKILIC,"(928.03, 1113.5)"
OYVIND BOHREN,"(998.04, 852.84)"
OYVIND EITRHEIM,"(847.79, 794.62)"
OYVIND HOVEID,"(852.24, 790.31)"
OYVIND NORLI,"(1078.1, 1252.8)"
OZ SHY,"(929.69, 791.97)"
OZGUR EMRE ERGUNGOR,"(958.02, 901.99)"
P JANE SALY,"(1078.9, 1238.1)"
P REFENES,"(1267.5, 1304.9)"
P STROBEL,"(768.52, 819.11)"
P-Y PREUMONT,"(1179.6, 1305.7)"
PABLO FERNANDEZ,"(688.96, 849.11)"
PALANI-RAJAN KADAPAKKAM,"(810.64, 1218.8)"
PAMELA C MOULTON,"(894.26, 1094.3)"
PAMELA NICKELL,"(1210.4, 777.18)"
PAMELA PETERSON DRAKE,"(922.82, 1139.5)"
PANKAJ K JAIN,"(825.81, 1053.6)"
PAOLA ROSSI,"(822.42, 700.71)"
PAOLA SAPIENZA,"(943.38, 920.95)"
PAOLO ANGELINI,"(941.7, 856.7)"
PAOLO COCCORESE,"(880.36, 838.83)"
PAOLO EMILIO MISTRULLI,"(903.76, 889.75)"
PAOLO F VOLPIN,"(960.12, 960.21)"
PAOLO FULGHIERI,"(953.25, 972.78)"
PAOLO GARELLA,"(446.9, 990.4)"
PAOLO MANASSE,"(525.86, 1064.3)"
PAOLO MAURO,"(796.87, 915.39)"
PAOLO VANINI,"(1109.9, 928.17)"
PARAG A PATHAK,"(1072.7, 1089.8)"
PARTHA MOHANRAM,"(734.4, 893.03)"
PASCAL ALPHONSE,"(834.16, 1301.1)"
PASCAL DUMONTIER,"(1180.4, 904.33)"
PASCAL FRANCOIS,"(1246.8, 1113.1)"
PASCAL FRANTZ,"(1036.7, 644.02)"
PASCAL J MAENHOUT,"(1060.4, 1056.8)"
PAT FISHE,"(839.17, 1049.5)"
PAT RUDOLPH,"(1084.3, 1256.9)"
PATRIC H HENDERSHOTT,"(894.36, 1421.1)"
PATRICE PONCET,"(1008.4, 1262.8)"
PATRICIA JACKSON,"(991.3, 812.02)"
PATRICIA LANGHOR,"(773.46, 968.8)"
PATRICIA LEDESMA,"(828.44, 845.87)"
PATRICIA M DECHOW,"(604.3, 1119.0)"
PATRICIA MOSSER,"(772.35, 972.09)"
PATRICIA O BRIEN,"(1190.4, 1124.2)"
PATRICIA PEAT,"(833.86, 922.43)"
PATRICIA REAGAN,"(866.19, 1009.3)"
PATRICK BOLTON,"(986.37, 964.57)"
PATRICK D'SOUZA,"(695.91, 996.96)"
PATRICK DE FONTNOUVELLE,"(878.78, 1152.0)"
PATRICK F PANTHER,"(858.64, 972.37)"
PATRICK GAGLIARDINI,"(1307.7, 1265.5)"
PATRICK HAGAN,"(1204.5, 1181.3)"
PATRICK HAZART,"(871.03, 1319.3)"
PATRICK HONOHAN,"(961.77, 917.3)"
PATRICK HOUWELING,"(607.44, 981.81)"
PATRICK J COE,"(562.56, 948.54)"
PATRICK MINFORD,"(903.07, 713.83)"
PATRICK REY,"(729.29, 1014.3)"
PATRICK SEVESTRE,"(768.05, 843.67)"
PATRICK WHITE,"(1234.5, 992.18)"
PATRIK SAEFVENBLAD,"(878.01, 1257.2)"
PATRIK SANDAS,"(924.85, 1044.9)"
PATTANAPORN KITSABUNNARAT-CHATJUTHAMARD,"(752.83, 996.26)"
PATTY WILSON,"(1165.6, 945.16)"
PAUL A GOMPERS,"(959.33, 1060.7)"
PAUL A LAUX,"(1105.3, 1267.6)"
PAUL A SAMUELSON,"(1138.3, 1035.6)"
PAUL A SPINDT,"(971.95, 1037.3)"
PAUL A WELLER,"(987.34, 1226.2)"
PAUL ANGLIN,"(776.59, 1372.8)"
PAUL ARMSTRONG-TAYLOR,"(935.64, 791.12)"
PAUL ASQUITH,"(1061.4, 1058.6)"
PAUL BENNETT,"(819.65, 1014.6)"
PAUL BOLSTER,"(784.28, 912.43)"
PAUL BROCKMAN,"(900.65, 1245.5)"
PAUL CONWAY,"(1164.8, 1233.4)"
PAUL COURANT,"(1244.4, 880.1)"
PAUL D CHILDS,"(892.09, 1092.9)"
PAUL D SWART,"(1038.9, 752.28)"
PAUL EMBRECHTS,"(1182.3, 906.98)"
PAUL EVANS,"(976.89, 865.99)"
PAUL FISCHER,"(1202.6, 893.14)"
PAUL G MAHONEY,"(1026.7, 946.78)"
PAUL GEROSKI,"(1383.5, 1247.4)"
PAUL GJ O'CONNELL,"(838.03, 1107.7)"
PAUL GLASSERMAN,"(1173.2, 1119.8)"
PAUL H MALATESTA,"(893.5, 1055.8)"
PAUL H SCHULTZ,"(963.79, 1082.6)"
PAUL HALPERN,"(858.14, 959.42)"
PAUL HARRISON,"(1084.5, 890.44)"
PAUL HEALY,"(778.33, 1069.5)"
PAUL HRIBAR,"(968.74, 1147.9)"
PAUL J IRVINE,"(967.1, 986.08)"
PAUL J SEGUIN,"(1090.5, 990.21)"
PAUL KLEINDORFER,"(1153.6, 1009.1)"
PAUL KLEMPERER,"(854.07, 947.03)"
PAUL KOFMAN,"(885.78, 777.8)"
PAUL KRUGMAN,"(1240.3, 1035.1)"
PAUL MILGROM,"(701.78, 960.36)"
PAUL MIZEN,"(776.55, 930.07)"
PAUL OYER,"(1023.8, 1147.4)"
PAUL PFLEIDERER,"(1010.7, 1163.9)"
PAUL POVEL,"(979.91, 852.94)"
PAUL REDING,"(1226.8, 797.2)"
PAUL ROMER,"(852.11, 1185.9)"
PAUL RUBIN,"(1228.2, 937.07)"
PAUL S CALEM,"(1122.8, 880.39)"
PAUL S WILLEN,"(1167.4, 1086.3)"
PAUL SENGMULLER,"(1050.1, 939.83)"
PAUL SL YIP,"(995.9, 803.87)"
PAUL SODERLIND,"(824.03, 1093.7)"
PAUL TUCKER,"(650.21, 1092.1)"
PAUL W BAUER,"(997.16, 839.81)"
PAUL W WILSON,"(960.95, 669.0)"
PAUL WACHTEL,"(1029.7, 898.56)"
PAULA HERNANDEZ-VERME,"(1346.5, 704.39)"
PAULA LOPES,"(1212.7, 1045.1)"
PAULA PEARE,"(963.05, 767.32)"
PAULA TKAC,"(852.39, 1078.7)"
PAULINE M SHUM,"(672.42, 1020.2)"
PAVEL A STOIMENOV,"(1301.4, 829.6)"
PC KUMAR,"(1015.8, 1278.0)"
PEDRO MATOS,"(926.79, 1119.1)"
PEDRO P BARROS,"(751.72, 857.06)"
PEDRO SANTA-CLARA,"(1054.9, 1084.0)"
PEGARET PICHLER,"(873.66, 1245.6)"
PEGGY M LEE,"(1052.2, 995.65)"
PEI LIU,"(707.93, 1043.0)"
PER A MYKLAND,"(1194.1, 1150.1)"
PER KRUSELL,"(892.26, 1063.4)"
PER OLSSON,"(866.55, 1158.1)"
PER STROMBERG,"(959.65, 1026.8)"
PERIKLIS GOGAS,"(681.38, 879.22)"
PERVIN K SHROFF,"(838.57, 1046.7)"
PETE FROST,"(772.9, 1165.3)"
PETE KLENOW,"(993.98, 1331.3)"
PETER ALONZI,"(1127.4, 1253.2)"
PETER ANDREWS,"(990.27, 779.54)"
PETER B HENRY,"(1015.8, 1072.1)"
PETER BOSSAERTS,"(964.72, 1137.6)"
PETER BOSWIJK,"(1313.9, 871.45)"
PETER BURNS,"(747.38, 868.36)"
PETER C REISS,"(927.64, 1189.5)"
PETER CARAYANNOPOULOUS,"(1134.0, 1301.7)"
PETER CB PHILLIPS,"(1065.2, 1199.9)"
PETER CHRISTOPHERSON,"(1221.6, 1007.4)"
PETER CLARK,"(922.24, 840.97)"
PETER COLWELL,"(828.83, 1400.1)"
PETER D WYSOCKI,"(959.48, 1056.4)"
PETER DIAMOND,"(1225.9, 743.82)"
PETER DUNNE,"(592.67, 997.32)"
PETER EASTON,"(929.47, 1208.1)"
PETER ENGLUND,"(896.4, 1266.2)"
PETER ESO,"(732.54, 1090.4)"
PETER F CHRISTOFFERSEN,"(1028.8, 1050.7)"
PETER F POPE,"(778.84, 1131.8)"
PETER H RITCHKEN,"(1091.3, 933.4)"
PETER HAY WARD,"(951.69, 721.92)"
PETER HECHT,"(1064.1, 1165.1)"
PETER HOGFELDT,"(966.61, 987.0)"
PETER HORDAHL,"(600.58, 1043.9)"
PETER HOWITT,"(1282.4, 960.89)"
PETER JG VLAAR,"(991.73, 651.47)"
PETER KENEN,"(840.67, 708.14)"
PETER KIEN PHAM,"(932.47, 1384.4)"
PETER KLEIN,"(1058.4, 1408.2)"
PETER KOOREMAN,"(1808.7, 449.77)"
PETER L ROUSSEAU,"(762.48, 932.37)"
PETER L SWAN,"(915.17, 1261.0)"
PETER LINDERT,"(1016.1, 678.64)"
PETER M DEMARZO,"(984.67, 1035.0)"
PETER MACKAY,"(950.28, 1025.1)"
PETER MARTIN,"(833.16, 1207.6)"
PETER MILLER,"(1077.6, 653.39)"
PETER N IRELAND,"(1023.2, 718.3)"
PETER NIGRO,"(975.78, 767.59)"
PETER NIPPEL,"(762.46, 761.0)"
PETER NORMAN SORENSEN,"(1138.4, 1126.7)"
PETER P CARR,"(1116.5, 1102.7)"
PETER R LOCKE,"(1037.8, 1136.6)"
PETER RAUPACH,"(832.27, 827.4)"
PETER ROOSENBOOM,"(931.21, 1240.3)"
PETER ROSSI,"(942.14, 792.44)"
PETER SANFEY,"(1072.6, 686.8)"
PETER SCHOTMAN,"(1155.1, 1065.1)"
PETER SELLIN,"(932.34, 1276.9)"
PETER SINCLAIR,"(1140.9, 795.28)"
PETER TRYFOS,"(629.07, 990.01)"
PETER TUFANO,"(1012.9, 1016.9)"
PETER TULIP,"(1068.9, 699.12)"
PETER VAN ELS,"(1202.9, 720.17)"
PETER W DUCK,"(1194.6, 1166.5)"
PETKO S KALEV,"(913.51, 1380.9)"
PETR ZEMCIK,"(1118.7, 1220.1)"
PETRA GERAATS,"(1086.9, 856.46)"
PETRA TODD,"(929.48, 1280.9)"
PHANWADEE KHANANUSAPKUL,"(1202.3, 1198.7)"
PHELIM P BOYLE,"(1052.5, 1241.3)"
PHIL ENGLISH,"(774.68, 987.58)"
PHIL HOFFMAN,"(804.01, 1052.2)"
PHIL HOLMES,"(1684.6, 1729.6)"
PHIL O'CONNOR,"(1170.5, 1013.4)"
PHILIP BOND,"(1048.1, 907.54)"
PHILIP E STRAHAN,"(976.55, 917.91)"
PHILIP G BERGER,"(1209.9, 1033.5)"
PHILIP GARCIA,"(580.09, 2008.6)"
PHILIP H DYBVIG,"(1092.6, 1051.1)"
PHILIP K GRAY,"(700.12, 1251.3)"
PHILIP LOWE,"(958.84, 882.24)"
PHILIP MOLYNEUX,"(991.89, 867.64)"
PHILIP PROTTER,"(1193.4, 1093.0)"
PHILIP STOCKEN,"(997.97, 1255.0)"
PHILIP VERMEULEN,"(927.23, 860.74)"
PHILIPP HARTMANN,"(1069.0, 892.22)"
PHILIPP SCHONBUCHER,"(1139.5, 1270.8)"
PHILIPPE AGHION,"(1141.2, 938.5)"
PHILIPPE BACCHETTA,"(1087.8, 864.35)"
PHILIPPE DE PERETTI,"(550.79, 1104.8)"
PHILIPPE HENROTTE,"(1128.7, 1135.8)"
PHILIPPE JORION,"(1126.5, 958.25)"
PHILIPPE MARTIN,"(786.76, 934.24)"
PHILIPPE PRIAULET,"(1537.0, 1507.3)"
PHILLIP KEEFER,"(886.74, 952.1)"
PIER PAOLO BATTIGALLI,"(446.34, 1063.6)"
PIERLUIGI BALDUZZI,"(1091.0, 1133.1)"
PIERRE AZOULAY,"(718.06, 912.84)"
PIERRE COLLIN-DUFRESNE,"(1025.6, 1130.3)"
PIERRE DUGUAY,"(1085.4, 767.81)"
PIERRE HILLION,"(1031.6, 1172.8)"
PIERRE JEANNERET,"(1230.1, 1053.2)"
PIERRE L SIKLOS,"(1254.4, 866.77)"
PIERRE LIANG,"(1203.2, 1110.1)"
PIERRE-ANDRE CHIAPPORI,"(1028.8, 1296.4)"
PIERRE-DANIEL SARTE,"(941.59, 653.58)"
PIERRE-OLIVIER WEILL,"(1248.6, 1091.2)"
PIERRE-RICHARD AGENOR,"(1069.9, 637.27)"
PIET SERCU,"(1046.0, 1191.5)"
PIETER JELLE VAN DER SLUIS,"(1301.9, 1022.2)"
PIETER KLAASSEN,"(1143.1, 762.51)"
PIETRO VERONESI,"(1024.2, 1038.6)"
PING HU,"(1240.2, 1015.4)"
PLUTARCHOS SAKELLARIS,"(748.04, 806.32)"
PONS INTAL,"(731.91, 590.56)"
POURAN ESPAHBODI,"(771.0, 998.66)"
PRADEEP K YADAV,"(1019.9, 1076.1)"
PRATIP KAR,"(886.07, 937.79)"
PRAVEEN KOPALLE,"(877.76, 1247.4)"
PRAVEEN KUMAR,"(1108.3, 960.37)"
PRAVIN KRISHNA,"(1012.8, 722.19)"
PREM C JAIN,"(982.23, 1069.8)"
PRIYODORSHI BANERJEE,"(380.34, 680.15)"
PRZEMEK GAJDECZKA,"(1097.3, 863.07)"
PUNEET HANDA,"(1282.1, 1095.4)"
PURNENDU NATH,"(1133.4, 1125.7)"
QI CHEN,"(823.32, 1182.5)"
QIAN LIU,"(819.69, 959.26)"
QIAN SUN,"(863.65, 1275.8)"
QIANG DAI,"(1079.3, 1024.0)"
QIANG KANG,"(1088.1, 1033.9)"
QING LU,"(1910.2, 568.0)"
QINGHAI WANG,"(754.46, 1269.7)"
QINGLEI DAI,"(995.0, 916.87)"
QINGSHI WANG,"(828.34, 1150.5)"
QUENTIN C CHU,"(270.5, 1752.4)"
R ALTON GILBERT,"(976.19, 784.49)"
R BARKER,"(1035.8, 1296.7)"
R CASTELLANO,"(1164.4, 787.18)"
R DE WINNE,"(857.81, 1313.4)"
R GASTON GELOS,"(932.63, 957.17)"
R GLENN HUBBARD,"(845.09, 1058.7)"
RAAJ K SAH,"(1123.1, 1043.2)"
RACHEL POWNALL,"(1019.6, 1247.9)"
RADU TUNARU,"(510.74, 980.02)"
RAF WOUTERS,"(933.82, 793.9)"
RAFAEL LA PORTA,"(960.14, 1037.6)"
RAFAEL OTERO,"(724.24, 1236.7)"
RAFAEL REPULLO,"(910.51, 949.49)"
RAFAEL TERMES,"(599.02, 831.55)"
RAFAL M WOJAKOWSKI,"(1286.2, 891.68)"
RAFEL CRESPI,"(1011.3, 734.24)"
RAGHAVENDRA RAU,"(1011.5, 1084.6)"
RAGHURAM G RAJAN,"(978.66, 980.43)"
RAGNAR NYMOEN,"(765.15, 808.1)"
RAINER SCHOEBEL,"(1305.4, 1093.9)"
RAJ VARMA,"(1127.8, 840.0)"
RAJDEEP SINGH,"(1025.0, 1003.6)"
RAJESH CHAKRABARTI,"(1120.3, 1011.1)"
RAJESH K AGGARWAL,"(939.91, 1111.3)"
RAJESH P NARAYANAN,"(1061.2, 961.77)"
RAJNA GIBSON,"(1106.4, 1027.4)"
RAJNISH MEHRA,"(1040.3, 1190.4)"
RALF ELSAS,"(986.56, 904.84)"
RALITSA PETKOVA,"(987.45, 1115.4)"
RALPH A WALKLING,"(941.95, 1081.2)"
RALPH A WINTER,"(763.46, 979.13)"
RALPH DE FRANCO,"(1234.7, 831.56)"
RALPH HEINRICH,"(959.51, 740.17)"
RAM TRIPATHI,"(692.2, 1683.2)"
RAM WILLNER,"(1161.6, 1276.6)"
RAMAN KUMAR,"(1036.7, 1193.7)"
RAMAN UPPAL,"(1023.1, 1066.4)"
RAMANA SONTI,"(883.87, 1024.9)"
RAMDAN DRIDI,"(743.53, 1132.8)"
RAMESH P RAO,"(993.07, 989.5)"
RAMON MARIMON,"(1159.0, 776.55)"
RAMON P DEGENNARO,"(1024.6, 895.43)"
RANDALL MEADES,"(1108.7, 1166.0)"
RANDALL MORCK,"(951.61, 1011.4)"
RANDALL S KROSZNER,"(1008.6, 826.54)"
RANDALL WRIGHT,"(1467.3, 822.99)"
RANDI NAES,"(866.57, 1067.7)"
RANDOLPH B COHEN,"(1006.8, 1053.5)"
RANDOLPH P BEATTY,"(979.58, 1167.7)"
RANDOLPH WESTERFIELD,"(884.21, 1002.2)"
RANDY BATSELL,"(1105.8, 967.85)"
RANDY VERBRUGGE,"(1179.5, 666.95)"
RANGARAJAN K SUNDARAM,"(1070.0, 1021.2)"
RANK ACITO,"(766.76, 1095.2)"
RAPHAEL W BOSTIC,"(1060.3, 796.99)"
RAUL ESPEJEL,"(679.48, 1161.8)"
RAVI BANSAL,"(1052.8, 1058.7)"
RAVI JAGANNATHAN,"(1027.6, 1066.8)"
RAVI JAIN,"(1153.7, 934.86)"
RAVI KUMAR,"(865.04, 1003.9)"
RAY C FAIR,"(631.79, 1448.0)"
RAY YEUTIEN CHOU,"(954.33, 1151.0)"
RAYMOND DA SILVA ROSA,"(716.95, 738.8)"
RAYMOND FISMAN,"(921.71, 942.23)"
RAYMOND KAN,"(1046.9, 1179.4)"
RAYMOND LI,"(791.54, 902.65)"
RAYMOND PH FISHE,"(940.98, 1139.4)"
RC RUTHERFORD,"(894.66, 1329.6)"
REBECCA HENDERSON,"(850.43, 1002.7)"
REBECCA ZARUTSKIE,"(830.32, 1051.7)"
REENA AGGARWAL,"(933.69, 1037.1)"
REFET GURKAYNAK,"(801.69, 922.72)"
REINT GROPP,"(985.24, 885.66)"
RELLA AVRAMOV,"(1134.3, 1222.2)"
RENATO BAUMANN,"(995.41, 698.88)"
RENE GARCIA,"(1099.2, 1083.6)"
RENE M STULZ,"(966.86, 1026.2)"
RENEE B ADAMS,"(918.6, 1021.2)"
REO AUDETTE,"(1016.2, 1413.1)"
RETO BACHMANN,"(1220.4, 1188.1)"
REUVEN LEHAVY,"(977.95, 1125.7)"
REX SINQUEFIELD,"(831.97, 1067.0)"
REX THOMPSON,"(981.5, 1134.0)"
RICARDO HAUSMANN,"(1192.0, 826.93)"
RICARDO J CABALLERO,"(897.66, 945.42)"
RICARDO LAGO,"(761.33, 1117.5)"
RICARDO LAGOS,"(1542.7, 804.33)"
RICARDO REIS,"(1250.1, 933.4)"
RICCARDO CALCAGNO,"(807.23, 1107.2)"
RICCARDO CRISTADORO,"(1297.4, 1000.4)"
RICCARDO DE BONIS,"(821.82, 852.53)"
RICCARDO DICECIO,"(1137.4, 761.63)"
RICCARDO REBONATO,"(1084.2, 1292.8)"
RICCARDO ROVELLI,"(1149.3, 764.67)"
RICHARD A BREALEY,"(1044.5, 989.58)"
RICHARD ARNOTT,"(962.13, 1207.1)"
RICHARD B EVANS,"(813.9, 1139.0)"
RICHARD BASS,"(1091.1, 1114.7)"
RICHARD BOOKSTABER,"(1127.6, 1163.1)"
RICHARD C GREEN,"(1000.3, 1053.3)"
RICHARD C STAPLETON,"(1102.6, 1154.0)"
RICHARD CANTOR,"(1152.0, 972.23)"
RICHARD CAVES,"(844.71, 832.31)"
RICHARD CURTIN,"(950.22, 1280.7)"
RICHARD D PHILLIPS,"(1118.3, 921.73)"
RICHARD DEAVES,"(731.66, 1103.3)"
RICHARD DENNIS,"(1009.7, 710.71)"
RICHARD DERRIG,"(910.87, 1309.6)"
RICHARD E KIHLSTROM,"(1051.7, 1096.5)"
RICHARD FRANKEL,"(924.8, 1185.9)"
RICHARD FRIBERG,"(776.0, 758.6)"
RICHARD G ANDERSON,"(754.74, 1003.7)"
RICHARD G SLOAN,"(826.34, 973.53)"
RICHARD H CLARIDA,"(1017.7, 807.08)"
RICHARD H PETTWAY,"(725.57, 1071.6)"
RICHARD H THALER,"(872.94, 1031.5)"
RICHARD H WILLIS,"(1017.4, 1132.5)"
RICHARD J HERRING,"(974.04, 905.24)"
RICHARD J ROGALSKI,"(1020.7, 1218.4)"
RICHARD J ROSEN,"(925.02, 891.53)"
RICHARD J SULLIVAN,"(1010.4, 841.7)"
RICHARD JOHNSON,"(1104.6, 760.25)"
RICHARD K LYONS,"(842.7, 1024.0)"
RICHARD KOPCKE,"(1163.8, 658.59)"
RICHARD L SHOCKLEY,"(1000.5, 976.27)"
RICHARD L SMITH,"(1035.2, 1113.4)"
RICHARD LAYARD,"(888.79, 688.39)"
RICHARD LEFTWICH,"(1141.0, 899.65)"
RICHARD LEMPERT,"(726.61, 1158.1)"
RICHARD LINDSEY,"(787.91, 1090.5)"
RICHARD MAKADOK,"(1213.6, 1022.2)"
RICHARD PAYNE,"(1116.6, 851.24)"
RICHARD PORTER,"(1190.3, 802.95)"
RICHARD PRIESTLEY,"(1044.2, 865.5)"
RICHARD R MENDENHALL,"(873.45, 1055.1)"
RICHARD ROLL,"(1000.1, 1084.1)"
RICHARD RUMELT,"(779.43, 1146.8)"
RICHARD S RUBACK,"(949.6, 1152.0)"
RICHARD S WARR,"(891.5, 1226.1)"
RICHARD SANSING,"(974.78, 1157.2)"
RICHARD SHEEHAN,"(994.39, 1216.4)"
RICHARD SIEGEL,"(749.63, 1040.3)"
RICHARD STANTON,"(875.49, 994.06)"
RICHARD STARTZ,"(917.15, 691.92)"
RICHARD STEHLE,"(825.22, 969.24)"
RICHARD SYLLA,"(921.0, 937.78)"
RICHARD W SIAS,"(911.65, 1123.1)"
RICHARD WINES,"(1195.2, 1068.1)"
RICHARD YK HO,"(747.91, 1232.2)"
RICHARD ZECKHAUSER,"(809.68, 778.17)"
RICK HARBAUGH,"(769.3, 1203.4)"
RICK LANG,"(963.34, 847.65)"
RIEMER P FAVER,"(1858.5, 430.23)"
ROB BLACKSTOCK,"(771.69, 362.3)"
ROB NELSON,"(837.8, 1235.8)"
ROB ROY MCGREGOR,"(1214.5, 818.35)"
ROB SAUR,"(916.86, 747.09)"
ROBERT A CONNOLLY,"(1006.1, 1130.1)"
ROBERT A EISENBEIS,"(997.93, 928.92)"
ROBERT A JARROW,"(1079.7, 1089.0)"
ROBERT A KORAJCZYK,"(1033.6, 1029.6)"
ROBERT A SCHWARTZ,"(1086.1, 999.08)"
ROBERT A VAN NESS,"(905.19, 1111.2)"
ROBERT A WOOD,"(825.75, 1106.9)"
ROBERT B AVERY,"(1038.0, 896.3)"
ROBERT B BLISS,"(1075.2, 974.62)"
ROBERT B EKELUND,"(1290.5, 647.42)"
ROBERT BARSKY,"(1110.0, 810.71)"
ROBERT BH HAUSWALD,"(951.31, 925.91)"
ROBERT C MERTON,"(1059.3, 1020.7)"
ROBERT C NASH,"(918.03, 988.87)"
ROBERT COMMENT,"(1049.7, 885.71)"
ROBERT COPPES,"(781.98, 866.23)"
ROBERT CULL,"(982.06, 910.61)"
ROBERT D ARNOTT,"(1152.3, 1184.8)"
ROBERT D BROOKS,"(1091.3, 1312.1)"
ROBERT DEYOUNG,"(1008.6, 883.29)"
ROBERT E HALL,"(1184.5, 1057.3)"
ROBERT E LUCAS,"(1371.8, 453.49)"
ROBERT E WHALEY,"(993.28, 1148.7)"
ROBERT E WRIGHT,"(862.11, 759.55)"
ROBERT ELLIOT,"(1051.9, 1336.4)"
ROBERT F DITTMAR,"(1029.2, 1027.1)"
ROBERT F ENGLE,"(1011.6, 1106.4)"
ROBERT F STAMBAUGH,"(1067.3, 1128.9)"
ROBERT F WHITELAW,"(1068.1, 1038.8)"
ROBERT FERGUSON,"(1859.9, 861.07)"
ROBERT FREEMAN,"(1172.4, 822.01)"
ROBERT G KING,"(1006.7, 683.87)"
ROBERT G TOMPKINS,"(1158.8, 1233.1)"
ROBERT GESKE,"(1075.4, 1153.1)"
ROBERT GIBBONS,"(1093.1, 1122.0)"
ROBERT GORDON,"(965.29, 753.64)"
ROBERT H BATTALIO,"(935.03, 1066.2)"
ROBERT H GERTNER,"(873.68, 950.94)"
ROBERT H JENNINGS,"(911.41, 1007.3)"
ROBERT HAGERMAN,"(803.78, 1231.0)"
ROBERT HEINKEL,"(888.45, 989.42)"
ROBERT HETZEL,"(1219.8, 592.25)"
ROBERT I WEBB,"(1124.0, 1390.8)"
ROBERT J BARRO,"(1043.9, 981.89)"
ROBERT J BLOOMFIELD,"(897.7, 1133.3)"
ROBERT J HODRICK,"(890.5, 1083.3)"
ROBERT J SHILLER,"(916.53, 1034.6)"
ROBERT KOSOWSKI,"(1108.9, 1071.9)"
ROBERT L KIESCHNICK,"(1017.2, 1082.6)"
ROBERT L KIMMEL,"(1099.8, 1101.1)"
ROBERT L MCDONALD,"(1004.1, 1104.0)"
ROBERT LEESON,"(955.94, 697.02)"
ROBERT LENSINK,"(1057.9, 861.71)"
ROBERT M ADAMS,"(937.7, 768.18)"
ROBERT M BUSHMAN,"(830.04, 1123.1)"
ROBERT M DAINES,"(1013.7, 1173.1)"
ROBERT M DAMMON,"(1040.3, 1163.6)"
ROBERT M KORKIE,"(809.26, 1265.4)"
ROBERT M TOWNSEND,"(1188.1, 839.83)"
ROBERT MARQUEZ,"(984.18, 947.44)"
ROBERT MCCAULEY,"(1503.7, 352.09)"
ROBERT MCCULLOCH,"(1096.5, 918.42)"
ROBERT MERGES,"(1156.6, 1005.0)"
ROBERT MMMJ BAUER,"(1169.6, 999.31)"
ROBERT N COLLENDER,"(979.59, 756.31)"
ROBERT NOAH,"(964.24, 1104.1)"
ROBERT NOVY-MARX,"(1134.2, 1092.3)"
ROBERT OPINI,"(1071.1, 761.73)"
ROBERT P MCCOMB,"(1060.7, 737.61)"
ROBERT PARRINO,"(906.87, 1058.9)"
ROBERT PINDYCK,"(838.9, 1066.9)"
ROBERT PORTER,"(716.07, 1036.5)"
ROBERT PRICHARD,"(810.58, 725.32)"
ROBERT R GRAUER,"(1032.6, 1319.7)"
ROBERT R MOORE,"(1092.0, 779.98)"
ROBERT R REED,"(167.29, 952.64)"
ROBERT RASCHE,"(1225.8, 1098.8)"
